Year,Economy,Economy Label,CargoType,CargoType Label,Metric tons in millions,Metric tons in millions Footnote,Metric tons in millions Missing value
2006,1430,Developing economies: Asia,10,Total goods loaded,2830.248,,
2006,1430,Developing economies: Asia,21,Crude oil discharged,444.287,,
2006,1430,Developing economies: Asia,22,Other tanker trade discharged,231.899,,
2006,1430,Developing economies: Asia,23,Dry cargo discharged,1673.43,,
2006,1430,Developing economies: Asia,20,Total goods discharged,2349.616,,
2006,1450,Developing economies: Oceania,11,Crude oil loaded,1.205,,
2006,1450,Developing economies: Oceania,12,Other tanker trade loaded,0.235,,
2006,1450,Developing economies: Oceania,13,Dry cargo loaded,4.438,,
2006,1450,Developing economies: Oceania,10,Total goods loaded,5.878,,
2006,1450,Developing economies: Oceania,21,Crude oil discharged,0.52,,
2006,1450,Developing economies: Oceania,22,Other tanker trade discharged,4.768,,
2006,1450,Developing economies: Oceania,23,Dry cargo discharged,7.877,,
2006,1450,Developing economies: Oceania,20,Total goods discharged,13.165,,
2006,1500,Developed economies,11,Crude oil loaded,251.894,,
2006,1500,Developed economies,12,Other tanker trade loaded,410.912,,
2006,1500,Developed economies,13,Dry cargo loaded,2450.555,,
2006,1500,Developed economies,10,Total goods loaded,3113.36,,
2006,1500,Developed economies,21,Crude oil discharged,1390.065,,
2006,1500,Developed economies,22,Other tanker trade discharged,559.792,,
2006,1500,Developed economies,23,Dry cargo discharged,2851.894,,
2006,1500,Developed economies,20,Total goods discharged,4801.751,,
2006,1520,Developed economies: Americas,11,Crude oil loaded,22.155,,
2006,1520,Developed economies: Americas,12,Other tanker trade loaded,86.369,,
2006,1520,Developed economies: Americas,13,Dry cargo loaded,436.845,,
2006,1520,Developed economies: Americas,10,Total goods loaded,545.369,,
2006,1520,Developed economies: Americas,21,Crude oil discharged,500.962,,
2006,1520,Developed economies: Americas,22,Other tanker trade discharged,155.67,,
2006,1520,Developed economies: Americas,23,Dry cargo discharged,492.116,,
2006,1520,Developed economies: Americas,20,Total goods discharged,1148.748,,
2006,1560,Developed economies: Asia and Oceania,11,Crude oil loaded,9.853,,
2006,1560,Developed economies: Asia and Oceania,12,Other tanker trade loaded,49.335,,
2006,1560,Developed economies: Asia and Oceania,13,Dry cargo loaded,1011.646,,
2006,1560,Developed economies: Asia and Oceania,10,Total goods loaded,1070.834,,
2006,1560,Developed economies: Asia and Oceania,21,Crude oil discharged,347.942,,
2006,1560,Developed economies: Asia and Oceania,22,Other tanker trade discharged,119.498,,
2006,1560,Developed economies: Asia and Oceania,23,Dry cargo discharged,1054.619,,
2006,1560,Developed economies: Asia and Oceania,20,Total goods discharged,1522.059,,
2006,1530,Developed economies: Asia,11,Crude oil loaded,0,,
2006,1530,Developed economies: Asia,12,Other tanker trade loaded,45.136,,
2006,1530,Developed economies: Asia,13,Dry cargo loaded,378.914,,
2006,1530,Developed economies: Asia,10,Total goods loaded,424.049,,
2006,1530,Developed economies: Asia,21,Crude oil discharged,321.697,,
2006,1530,Developed economies: Asia,22,Other tanker trade discharged,105.998,,
2006,1530,Developed economies: Asia,23,Dry cargo discharged,1004.383,,
2006,1530,Developed economies: Asia,20,Total goods discharged,1432.078,,
2006,1550,Developed economies: Oceania,11,Crude oil loaded,9.853,,
2006,1550,Developed economies: Oceania,12,Other tanker trade loaded,4.2,,
2006,1550,Developed economies: Oceania,13,Dry cargo loaded,632.732,,
2006,1550,Developed economies: Oceania,10,Total goods loaded,646.785,,
2006,1550,Developed economies: Oceania,21,Crude oil discharged,26.245,,
2006,1550,Developed economies: Oceania,22,Other tanker trade discharged,13.5,,
2006,1550,Developed economies: Oceania,23,Dry cargo discharged,50.236,,
2006,1550,Developed economies: Oceania,20,Total goods discharged,89.981,,
2006,1540,Developed economies: Europe,11,Crude oil loaded,219.885,,
2006,1540,Developed economies: Europe,12,Other tanker trade loaded,275.207,,
2006,1540,Developed economies: Europe,13,Dry cargo loaded,1002.064,,
2006,1540,Developed economies: Europe,10,Total goods loaded,1497.157,,
2006,1540,Developed economies: Europe,21,Crude oil discharged,541.161,,
2006,1540,Developed economies: Europe,22,Other tanker trade discharged,284.624,,
2006,1540,Developed economies: Europe,23,Dry cargo discharged,1305.159,,
2006,1540,Developed economies: Europe,20,Total goods discharged,2130.944,,
2007,0000,World,11,Crude oil loaded,1813.685,,
2007,0000,World,12,Other tanker trade loaded,933.66,,
2007,0000,World,13,Dry cargo loaded,5288.885,,
2007,0000,World,10,Total goods loaded,8036.231,,
2007,0000,World,21,Crude oil discharged,1996.193,,
2007,0000,World,22,Other tanker trade discharged,901.62,,
2007,0000,World,23,Dry cargo discharged,5165.49,,
2007,0000,World,20,Total goods discharged,8063.302,,
2007,5100,Africa,11,Crude oil loaded,362.51,,
2007,5100,Africa,12,Other tanker trade loaded,81.844,,
2007,5100,Africa,13,Dry cargo loaded,287.737,,
2007,5100,Africa,10,Total goods loaded,732.091,,
2007,5100,Africa,21,Crude oil discharged,45.702,,
2007,5100,Africa,22,Other tanker trade discharged,44.541,,
2007,5100,Africa,23,Dry cargo discharged,290.179,,
2007,5100,Africa,20,Total goods discharged,380.422,,
2007,5110,Northern Africa,11,Crude oil loaded,129.685,,
2007,5110,Northern Africa,12,Other tanker trade loaded,62.595,,
2007,5110,Northern Africa,13,Dry cargo loaded,82.513,,
2007,5110,Northern Africa,10,Total goods loaded,274.793,,
2007,5110,Northern Africa,21,Crude oil discharged,7.528,,
2007,5110,Northern Africa,22,Other tanker trade discharged,14.983,,
2007,5110,Northern Africa,23,Dry cargo discharged,156.559,,
2007,5110,Northern Africa,20,Total goods discharged,179.07,,
2007,5120,Sub-Saharan Africa,11,Crude oil loaded,232.825,,
2007,5120,Sub-Saharan Africa,12,Other tanker trade loaded,19.249,,
2007,5120,Sub-Saharan Africa,13,Dry cargo loaded,205.224,,
2007,5120,Sub-Saharan Africa,10,Total goods loaded,457.298,,
2007,5120,Sub-Saharan Africa,21,Crude oil discharged,38.174,,
2007,5120,Sub-Saharan Africa,22,Other tanker trade discharged,29.559,,
2007,5120,Sub-Saharan Africa,23,Dry cargo discharged,133.62,,
2007,5120,Sub-Saharan Africa,20,Total goods discharged,201.353,,
2007,5121,Eastern Africa,11,Crude oil loaded,0,,
2007,5121,Eastern Africa,12,Other tanker trade loaded,0.431,,
2007,5121,Eastern Africa,13,Dry cargo loaded,21.07,,
2007,5121,Eastern Africa,10,Total goods loaded,21.502,,
2007,5121,Eastern Africa,21,Crude oil discharged,2.123,,
2007,5121,Eastern Africa,22,Other tanker trade discharged,7.943,,
2007,5121,Eastern Africa,23,Dry cargo discharged,18.996,,
2007,5121,Eastern Africa,20,Total goods discharged,29.062,,
2007,5122,Middle Africa,11,Crude oil loaded,122.683,,
2007,5122,Middle Africa,12,Other tanker trade loaded,2.624,,
2007,5122,Middle Africa,13,Dry cargo loaded,7.764,,
2007,5122,Middle Africa,10,Total goods loaded,133.071,,
2007,5122,Middle Africa,21,Crude oil discharged,2.804,,
2007,5122,Middle Africa,22,Other tanker trade discharged,1.891,,
2007,5122,Middle Africa,23,Dry cargo discharged,7.654,,
2007,5122,Middle Africa,20,Total goods discharged,12.348,,
2007,5123,Southern Africa,11,Crude oil loaded,0.005,,
2007,5123,Southern Africa,12,Other tanker trade loaded,5.92,,
2007,5123,Southern Africa,13,Dry cargo loaded,129.863,,
2007,5123,Southern Africa,10,Total goods loaded,135.788,,
2007,5123,Southern Africa,21,Crude oil discharged,25.625,,
2007,5123,Southern Africa,22,Other tanker trade discharged,2.601,,
2007,5123,Southern Africa,23,Dry cargo discharged,39.141,,
2007,5123,Southern Africa,20,Total goods discharged,67.367,,
2007,5124,Western Africa,11,Crude oil loaded,110.137,,
2007,5124,Western Africa,12,Other tanker trade loaded,10.273,,
2007,5124,Western Africa,13,Dry cargo loaded,46.527,,
2007,5124,Western Africa,10,Total goods loaded,166.937,,
2007,5124,Western Africa,21,Crude oil discharged,7.622,,
2007,5124,Western Africa,22,Other tanker trade discharged,17.124,,
2007,5124,Western Africa,23,Dry cargo discharged,67.829,,
2007,5124,Western Africa,20,Total goods discharged,92.576,,
2007,5200,Americas,11,Crude oil loaded,277.124,,
2007,5200,Americas,12,Other tanker trade loaded,181.955,,
2007,5200,Americas,13,Dry cargo loaded,1240.885,,
2007,5200,Americas,10,Total goods loaded,1699.964,,
2007,5200,Americas,21,Crude oil discharged,589.515,,
2007,5200,Americas,22,Other tanker trade discharged,220.095,,
2007,5200,Americas,23,Dry cargo discharged,729.038,,
2007,5200,Americas,20,Total goods discharged,1538.648,,
2007,5210,Northern America,11,Crude oil loaded,24.851,,
2007,5210,Northern America,12,Other tanker trade loaded,91.302,,
2007,5210,Northern America,13,Dry cargo loaded,516.705,,
2007,5210,Northern America,10,Total goods loaded,632.858,,
2007,5210,Northern America,21,Crude oil discharged,513.511,,
2007,5210,Northern America,22,Other tanker trade discharged,156.06,,
2007,5210,Northern America,23,Dry cargo discharged,453.134,,
2007,5210,Northern America,20,Total goods discharged,1122.705,,
2007,5220,Latin America and the Caribbean,11,Crude oil loaded,252.273,,
2007,5220,Latin America and the Caribbean,12,Other tanker trade loaded,90.653,,
2007,5220,Latin America and the Caribbean,13,Dry cargo loaded,724.179,,
2007,5220,Latin America and the Caribbean,10,Total goods loaded,1067.106,,
2007,5220,Latin America and the Caribbean,21,Crude oil discharged,76.004,,
2007,5220,Latin America and the Caribbean,22,Other tanker trade discharged,64.035,,
2007,5220,Latin America and the Caribbean,23,Dry cargo discharged,275.904,,
2007,5220,Latin America and the Caribbean,20,Total goods discharged,415.943,,
2007,5221,Caribbean,11,Crude oil loaded,6.529,,
2007,5221,Caribbean,12,Other tanker trade loaded,27.451,,
2007,5221,Caribbean,13,Dry cargo loaded,20.634,,
2007,5221,Caribbean,10,Total goods loaded,54.614,,
2007,5221,Caribbean,21,Crude oil discharged,35.927,,
2007,5221,Caribbean,22,Other tanker trade discharged,16.845,,
2007,5221,Caribbean,23,Dry cargo discharged,21.217,,
2007,5221,Caribbean,20,Total goods discharged,73.989,,
2007,5222,Central America,11,Crude oil loaded,93.918,,
2007,5222,Central America,12,Other tanker trade loaded,4.935,,
2007,5222,Central America,13,Dry cargo loaded,54.585,,
2007,5222,Central America,10,Total goods loaded,153.437,,
2007,5222,Central America,21,Crude oil discharged,2.922,,
2007,5222,Central America,22,Other tanker trade discharged,27.681,,
2007,5222,Central America,23,Dry cargo discharged,81.87,,
2007,5222,Central America,20,Total goods discharged,112.473,,
2007,5223,South America,11,Crude oil loaded,151.826,,
2007,5223,South America,12,Other tanker trade loaded,58.267,,
2007,5223,South America,13,Dry cargo loaded,648.961,,
2007,5223,South America,10,Total goods loaded,859.054,,
2007,5223,South America,21,Crude oil discharged,37.154,,
2007,5223,South America,22,Other tanker trade discharged,19.509,,
2007,5223,South America,23,Dry cargo discharged,172.817,,
2007,5223,South America,20,Total goods discharged,229.481,,
2007,5300,Asia,11,Crude oil loaded,942.387,,
2007,5300,Asia,12,Other tanker trade loaded,374.54,,
2007,5300,Asia,13,Dry cargo loaded,2094.562,,
2007,5300,Asia,10,Total goods loaded,3411.489,,
2007,5300,Asia,21,Crude oil discharged,833.949,,
2007,5300,Asia,22,Other tanker trade discharged,349.941,,
2007,5300,Asia,23,Dry cargo discharged,2869.177,,
2007,5300,Asia,20,Total goods discharged,4053.068,,
2007,5310,Central Asia,11,Crude oil loaded,0,,
2007,5310,Central Asia,12,Other tanker trade loaded,0,,
2007,5310,Central Asia,13,Dry cargo loaded,0,,
2007,5310,Central Asia,10,Total goods loaded,0,,
2007,5310,Central Asia,21,Crude oil discharged,0,,
2007,5310,Central Asia,22,Other tanker trade discharged,0,,
2007,5310,Central Asia,23,Dry cargo discharged,0,,
2007,5310,Central Asia,20,Total goods discharged,0,,
2007,5330,Eastern Asia,11,Crude oil loaded,5.506,,
2007,5330,Eastern Asia,12,Other tanker trade loaded,71.07,,
2007,5330,Eastern Asia,13,Dry cargo loaded,906.098,,
2007,5330,Eastern Asia,10,Total goods loaded,982.674,,
2007,5330,Eastern Asia,21,Crude oil discharged,532.924,,
2007,5330,Eastern Asia,22,Other tanker trade discharged,164.055,,
2007,5330,Eastern Asia,23,Dry cargo discharged,1896.667,,
2007,5330,Eastern Asia,20,Total goods discharged,2593.646,,
2007,5350,South-eastern Asia,11,Crude oil loaded,56.353,,
2007,5350,South-eastern Asia,12,Other tanker trade loaded,98.222,,
2007,5350,South-eastern Asia,13,Dry cargo loaded,779.257,,
2007,5350,South-eastern Asia,10,Total goods loaded,933.832,,
2007,5350,South-eastern Asia,21,Crude oil discharged,131.286,,
2007,5350,South-eastern Asia,22,Other tanker trade discharged,102.623,,
2007,5350,South-eastern Asia,23,Dry cargo discharged,333.282,,
2007,5350,South-eastern Asia,20,Total goods discharged,567.191,,
2007,5320,Southern Asia,11,Crude oil loaded,122.63,,
2007,5320,Southern Asia,12,Other tanker trade loaded,46.954,,
2007,5320,Southern Asia,13,Dry cargo loaded,197.168,,
2007,5320,Southern Asia,10,Total goods loaded,366.753,,
2007,5320,Southern Asia,21,Crude oil discharged,125.25,,
2007,5320,Southern Asia,22,Other tanker trade discharged,27.541,,
2007,5320,Southern Asia,23,Dry cargo discharged,264.133,,
2007,5320,Southern Asia,20,Total goods discharged,416.924,,
2007,5340,Western Asia,11,Crude oil loaded,757.898,,
2007,5340,Western Asia,12,Other tanker trade loaded,158.294,,
2007,5340,Western Asia,13,Dry cargo loaded,212.038,,
2007,5340,Western Asia,10,Total goods loaded,1128.231,,
2007,5340,Western Asia,21,Crude oil discharged,44.489,,
2007,5340,Western Asia,22,Other tanker trade discharged,55.722,,
2007,5340,Western Asia,23,Dry cargo discharged,375.096,,
2007,5340,Western Asia,20,Total goods discharged,475.307,,
2007,5400,Europe,11,Crude oil loaded,217.114,,
2007,5400,Europe,12,Other tanker trade loaded,291.136,,
2007,5400,Europe,13,Dry cargo loaded,1004.978,,
2007,5400,Europe,10,Total goods loaded,1513.227,,
2007,5400,Europe,21,Crude oil discharged,499.487,,
2007,5400,Europe,22,Other tanker trade discharged,264.957,,
2007,5400,Europe,23,Dry cargo discharged,1217.55,,
2007,5400,Europe,20,Total goods discharged,1981.994,,
2007,5500,Oceania,11,Crude oil loaded,14.551,,
2007,5500,Oceania,12,Other tanker trade loaded,4.186,,
2007,5500,Oceania,13,Dry cargo loaded,660.724,,
2007,5500,Oceania,10,Total goods loaded,679.46,,
2007,5500,Oceania,21,Crude oil discharged,27.54,,
2007,5500,Oceania,22,Other tanker trade discharged,22.085,,
2007,5500,Oceania,23,Dry cargo discharged,59.546,,
2007,5500,Oceania,20,Total goods discharged,109.17,,
2007,5600,Asia and Oceania,11,Crude oil loaded,956.938,,
2007,5600,Asia and Oceania,12,Other tanker trade loaded,378.726,,
2007,5600,Asia and Oceania,13,Dry cargo loaded,2755.286,,
2007,5600,Asia and Oceania,10,Total goods loaded,4090.949,,
2007,5600,Asia and Oceania,21,Crude oil discharged,861.489,,
2007,5600,Asia and Oceania,22,Other tanker trade discharged,372.026,,
2007,5600,Asia and Oceania,23,Dry cargo discharged,2928.723,,
2007,5600,Asia and Oceania,20,Total goods discharged,4162.238,,
2007,1400,Developing economies,11,Crude oil loaded,1558.376,,
2007,1400,Developing economies,12,Other tanker trade loaded,497.742,,
2007,1400,Developing economies,13,Dry cargo loaded,2700.767,,
2007,1400,Developing economies,10,Total goods loaded,4756.884,,
2007,1400,Developing economies,21,Crude oil discharged,612.919,,
2007,1400,Developing economies,22,Other tanker trade discharged,354.82,,
2007,1400,Developing economies,23,Dry cargo discharged,2446.711,,
2007,1400,Developing economies,20,Total goods discharged,3414.45,,
2007,1410,Developing economies: Africa,11,Crude oil loaded,362.51,,
2007,1410,Developing economies: Africa,12,Other tanker trade loaded,81.844,,
2007,1410,Developing economies: Africa,13,Dry cargo loaded,287.737,,
2007,1410,Developing economies: Africa,10,Total goods loaded,732.091,,
2007,1410,Developing economies: Africa,21,Crude oil discharged,45.702,,
2007,1410,Developing economies: Africa,22,Other tanker trade discharged,44.541,,
2007,1410,Developing economies: Africa,23,Dry cargo discharged,290.179,,
2007,1410,Developing economies: Africa,20,Total goods discharged,380.422,,
2007,1420,Developing economies: Americas,11,Crude oil loaded,252.273,,
2007,1420,Developing economies: Americas,12,Other tanker trade loaded,90.653,,
2007,1420,Developing economies: Americas,13,Dry cargo loaded,724.179,,
2007,1420,Developing economies: Americas,10,Total goods loaded,1067.106,,
2007,1420,Developing economies: Americas,21,Crude oil discharged,76.004,,
2007,1420,Developing economies: Americas,22,Other tanker trade discharged,64.035,,
2007,1420,Developing economies: Americas,23,Dry cargo discharged,275.904,,
2007,1420,Developing economies: Americas,20,Total goods discharged,415.943,,
2007,1460,Developing economies: Asia and Oceania,11,Crude oil loaded,943.592,,
2007,1460,Developing economies: Asia and Oceania,12,Other tanker trade loaded,325.245,,
2007,1460,Developing economies: Asia and Oceania,13,Dry cargo loaded,1688.85,,
2007,1460,Developing economies: Asia and Oceania,10,Total goods loaded,2957.688,,
2007,1460,Developing economies: Asia and Oceania,21,Crude oil discharged,491.213,,
